"id","name","type","desc","atk","def","level","race","attribute","archetype","set_tag","setcode","ban_tcg","ban_ocg","ban_goat","image_url","image_url_small"
"87880531","Diffusion Wave-Motion","Spell Card","(This card is not treated as a ""Fusion"" card.)\r\nPay 1000 LP, then target 1 Level 7 or higher Spellcaster-Type monster you control; this turn, only that monster can attack, and it must attack all monsters your opponent controls, once each. The effects of Effect Monsters destroyed by these attacks do not activate and are negated.","","","","Normal","","","SD6-EN024,DPYG-EN023,LCYW-EN066,YGLD-ENB22,MFC-107,RDS-ENSE1,DR1-EN162,","Structure Deck: Spellcaster's Judgment,Duelist Pack: Yugi,Legendary Collection 3: Yugi's World Mega Pack,Yugi's Legendary Decks,Magician's Force,Rise of Destiny: Special Edition,Dark Revelation Volume 1,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/87880531.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/87880531.jpg"
"90669991","Pineapple Blast","Trap Card","When you Normal Summon a monster, if your opponent controls more monsters than you do: Destroy your opponent's monsters so that your opponent controls the same number of monsters as you (your opponent chooses which of their monsters are destroyed).","","","","Normal","","","DR1-EN100,BPW2-EN082,MFC-045,WGRT-EN082,","Dark Revelation Volume 1,War of the Giants: Round 2,Magician's Force,War of the Giants Reinforcements,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/90669991.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/90669991.jpg"
"90846359","Rivalry of Warlords","Trap Card","Each player can only control 1 Type of monster. Send all other face-up monsters they control to the Graveyard.","","","","Continuous","","","DR1-EN103,SDWA-EN033,MFC-048,GLD1-EN043,HISU-EN059,","Dark Revelation Volume 1,Samurai Warlords Structure Deck,Magician's Force,Gold Series,Hidden Summoners,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/90846359.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/90846359.jpg"
"91781589","Thunder of Ruler","Trap Card","During your opponent's Standby Phase: You can activate this card; there is no Battle Phase this turn.","","","","Normal","","","DR1-EN097,AP01-EN023,MFC-042,","Dark Revelation Volume 1,Astral Pack One,Magician's Force,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/91781589.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/91781589.jpg"
"91998119","XYZ-Dragon Cannon","Fusion Monster","""X-Head Cannon"" + ""Y-Dragon Head"" + ""Z-Metal Tank""\nMust first be Special Summoned (from your Extra Deck) by banishing the above cards you control. (You do not use ""Polymerization"".) Cannot be Special Summoned from the Graveyard. You can discard 1 card, then target 1 card your opponent controls; destroy that target.","2800","2600","8","Machine","LIGHT","ABC","MIL1-EN040,LCKC-EN061,DP2-EN014,SDKS-EN042,DPKB-EN025,BPT-010,MFC-052,DR1-EN107,","Millennium Pack,Legendary Collection Kaiba Mega Pack,Duelist Pack: Chazz Princeton,Structure Deck: Seto Kaiba,Duelist Pack: Kaiba,Collectible Tins 2003,Magician's Force,Dark Revelation Volume 1,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/91998119.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/91998119.jpg"
"91998120","XYZ-Dragon Cannon","Fusion Monster","""X-Head Cannon"" + ""Y-Dragon Head"" + ""Z-Metal Tank""\nMust first be Special Summoned (from your Extra Deck) by banishing the above cards you control. (You do not use ""Polymerization"".) Cannot be Special Summoned from the Graveyard. You can discard 1 card, then target 1 card your opponent controls; destroy that target.","2800","2600","8","Machine","LIGHT","ABC","MIL1-EN040,LCKC-EN061,DP2-EN014,SDKS-EN042,DPKB-EN025,BPT-010,MFC-052,DR1-EN107,","Millennium Pack,Legendary Collection Kaiba Mega Pack,Duelist Pack: Chazz Princeton,Structure Deck: Seto Kaiba,Duelist Pack: Kaiba,Collectible Tins 2003,Magician's Force,Dark Revelation Volume 1,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/91998120.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/91998120.jpg"
"91998121","XYZ-Dragon Cannon","Fusion Monster","""X-Head Cannon"" + ""Y-Dragon Head"" + ""Z-Metal Tank""\nMust first be Special Summoned (from your Extra Deck) by banishing the above cards you control. (You do not use ""Polymerization"".) Cannot be Special Summoned from the Graveyard. You can discard 1 card, then target 1 card your opponent controls; destroy that target.","2800","2600","8","Machine","LIGHT","ABC","MIL1-EN040,LCKC-EN061,DP2-EN014,SDKS-EN042,DPKB-EN025,BPT-010,MFC-052,DR1-EN107,","Millennium Pack,Legendary Collection Kaiba Mega Pack,Duelist Pack: Chazz Princeton,Structure Deck: Seto Kaiba,Duelist Pack: Kaiba,Collectible Tins 2003,Magician's Force,Dark Revelation Volume 1,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/91998121.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/91998121.jpg"
"94004268","Amazoness Swords Woman","Effect Monster","Your opponent takes any battle damage you would have taken from battles involving this card instead.","1500","1600","4","Warrior","EARTH","Amazoness","LEDU-EN013,SS02-ENC06,GLD3-EN006,DR1-EN116,MFC-061,TP7-EN007,","Legendary Duelists,Speed Duel Starter Decks: Duelists of Tomorrow,Gold Series 3,Dark Revelation Volume 1,Magician's Force,Tournament Pack 7,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/94004268.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/94004268.jpg"
"94739788","Remove Brainwashing","Trap Card","The control of all monsters on the field returns to the owners.","","","","Continuous","","","PGL3-EN091,MFC-101,DR1-EN156,","Premium Gold: Infinite Gold,Magician's Force,Dark Revelation Volume 1,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/94739788.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/94739788.jpg"
"95451366","Exhausting Spell","Trap Card","Remove all Spell Counters on both sides of the field.","","","","Normal","","","DR1-EN153,MFC-098,","Dark Revelation Volume 1,Magician's Force,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/95451366.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/95451366.jpg"
"95841282","Cat's Ear Tribe","Effect Monster","The original ATK of your opponent's monster(s) that battles with this card during his/her turn becomes 200 points during the Damage Step.","200","100","1","Beast-Warrior","EARTH","","DR1-EN136,MFC-081,","Dark Revelation Volume 1,Magician's Force,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/95841282.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/95841282.jpg"
"96677818","Spellbook Organization","Spell Card","Look at the top 3 cards of your Deck, then return them to the top of the Deck in any order.","","","","Quick-Play","","","MFC-093,DR1-EN148,GLD5-EN041,","Magician's Force,Dark Revelation Volume 1,Gold Series: Haunted Mine,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/96677818.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/96677818.jpg"
"98502113","Dark Paladin","Fusion Monster","""Dark Magician"" + ""Buster Blader""\nMust be Fusion Summoned and cannot be Special Summoned by other ways. During either player's turn, when a Spell Card is activated: You can discard 1 card; negate the activation, and if you do, destroy it. This card must be face-up on the field to activate and to resolve this effect. This card gains 500 ATK for each Dragon-Type monster on the field or in either player's Graveyard.","2900","2400","8","Spellcaster","DARK","Dark Magician","LEDD-ENA34,MIL1-EN041,SDMY-EN043,YGLD-ENC41,DPYG-EN016,DMG-001,DT03-EN034,DR1-EN160,MFC-105,LCYW-EN048,","Legendary Dragon Decks,Millennium Pack,Structure Deck: Yugi Muto,Yugi's Legendary Decks,Duelist Pack: Yugi,Duel Master's Guide promotional cards,Duel Terminal 3,Dark Revelation Volume 1,Magician's Force,Legendary Collection 3: Yugi's World Mega Pack,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/98502113.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/98502113.jpg"
"98502114","Dark Paladin","Fusion Monster","""Dark Magician"" + ""Buster Blader""\nMust be Fusion Summoned and cannot be Special Summoned by other ways. During either player's turn, when a Spell Card is activated: You can discard 1 card; negate the activation, and if you do, destroy it. This card must be face-up on the field to activate and to resolve this effect. This card gains 500 ATK for each Dragon-Type monster on the field or in either player's Graveyard.","2900","2400","8","Spellcaster","DARK","Dark Magician","LEDD-ENA34,MIL1-EN041,SDMY-EN043,YGLD-ENC41,DPYG-EN016,DMG-001,DT03-EN034,DR1-EN160,MFC-105,LCYW-EN048,","Legendary Dragon Decks,Millennium Pack,Structure Deck: Yugi Muto,Yugi's Legendary Decks,Duelist Pack: Yugi,Duel Master's Guide promotional cards,Duel Terminal 3,Dark Revelation Volume 1,Magician's Force,Legendary Collection 3: Yugi's World Mega Pack,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/98502114.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/98502114.jpg"
"98502115","Dark Paladin","Fusion Monster","""Dark Magician"" + ""Buster Blader""\nMust be Fusion Summoned and cannot be Special Summoned by other ways. During either player's turn, when a Spell Card is activated: You can discard 1 card; negate the activation, and if you do, destroy it. This card must be face-up on the field to activate and to resolve this effect. This card gains 500 ATK for each Dragon-Type monster on the field or in either player's Graveyard.","2900","2400","8","Spellcaster","DARK","Dark Magician","LEDD-ENA34,MIL1-EN041,SDMY-EN043,YGLD-ENC41,DPYG-EN016,DMG-001,DT03-EN034,DR1-EN160,MFC-105,LCYW-EN048,","Legendary Dragon Decks,Millennium Pack,Structure Deck: Yugi Muto,Yugi's Legendary Decks,Duelist Pack: Yugi,Duel Master's Guide promotional cards,Duel Terminal 3,Dark Revelation Volume 1,Magician's Force,Legendary Collection 3: Yugi's World Mega Pack,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/98502115.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/98502115.jpg"
"99517131","The Spell Absorbing Life","Trap Card","Flip all face-down Defense Position Monster Cards on the field face-up. Flip Effects are not activated at this time. Increase your Life Points by 400 points for each Effect Monster Card on the field.","","","","Normal","","","MFC-104,DR1-EN159,","Magician's Force,Dark Revelation Volume 1,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/99517131.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/99517131.jpg"
"99724761","XZ-Tank Cannon","Fusion Monster","""X-Head Cannon"" + ""Z-Metal Tank""\nMust first be Special Summoned (from your Extra Deck) by banishing the above cards you control. (You do not use ""Polymerization"".) Cannot be Special Summoned from the Graveyard. You can discard 1 card, then target 1 face-down Spell/Trap Card your opponent controls; destroy that target.","2400","2100","6","Machine","LIGHT","ABC","SDKS-EN044,DR1-EN108,MFC-053,","Structure Deck: Seto Kaiba,Dark Revelation Volume 1,Magician's Force,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/99724761.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/99724761.jpg"
"38033126","Dark Magician Girl","Effect Monster","This card gains 300 ATK for every ""Dark Magician"" or ""Magician of Black Chaos"" in either player's Graveyard.","2000","1700","6","Spellcaster","DARK","Dark Magician","SS01-ENA04,YSYR-EN011,LDK2-ENY11,SDMY-EN011,YGLD-ENA04,LEDD-ENA02,YGLD-ENC10,MVP1-EN056,MVP1-ENG56,RDS-ENSE2,YGLD-ENB03,DPBC-EN009,DPYG-EN008,CT2-EN004,PGLD-EN033,DL18-EN003,DT06-EN064,LCYW-EN022,MFC-000,","Speed Duel Starter Decks: Destiny Masters,Starter Deck: Yugi Reloaded,Legendary Decks II,Structure Deck: Yugi Muto,Yugi's Legendary Decks,Legendary Dragon Decks,Yugi's Legendary Decks,Yu-Gi-Oh! The Dark Side of Dimensions Movie Pack,Yu-Gi-Oh! The Dark Side of Dimensions Movie Pack: Gold Edition,Rise of Destiny: Special Edition,Yugi's Legendary Decks,Duelist Pack: Battle City,Duelist Pack: Yugi,Collectible Tins 2005,Premium Gold,Duelist League 18 participation cards,Duel Terminal 6b,Legendary Collection 3: Yugi's World Mega Pack,Magician's Force,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/38033126.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/38033126.jpg"
"80193356","Dramatic Rescue","Trap Card","Activate only when a card is activated that targets an ""Amazoness"" monster. Return the targeted monster to its owner's hand and Special Summon 1 other monster from your hand.","","","","Normal","","Amazoness","DR1-EN152,GLD3-EN047,MFC-097,","Dark Revelation Volume 1,Gold Series 3,Magician's Force,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/80193356.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/80193356.jpg"
