año,id,Rareza,booster,Cat_Nico,search,Tier,name,desc,atk,def,type,Stars,subType,attribute,archetype,set_tag,setcode,ban_tcg,ban_ocg,ban_goat,image_url,image_url_small,Booster ABCD,repetida,repetida2,check rareza
2,74677422,C,LOB,4,#VALUE!,4,Red-Eyes B. Dragon,A ferocious dragon with a deadly attack.,2400,2000,Normal Monster,7,Dragon,DARK,Red-Eyes,"SS02-ENB01,SD1-EN002,SDDC-EN005,LDK2-ENJ01,LEDU-EN000,DPBC-EN021,JMP-002,LC01-EN006,DB1-EN126,LCJW-EN003,MIL1-EN027,DLG1-EN012,SDJ-001,DT01-EN003,LOB-070,PCJ-EN001,YAP1-EN002,BPT-005,LOB-E056,RP01-EN011,LOB-EN070,DTP1-EN003,DTP1-EN003,JMP-EN002,","Speed Duel Starter Decks: Duelists of Tomorrow,Structure Deck: Dragon's Roar,Dragons Collide Structure Deck,Legendary Decks II,Legendary Duelists,Duelist Pack: Battle City,Shonen Jump Vol. 2, Issue 1 promotional card,Legendary Collection,Dark Beginning 1,Legendary Collection 4: Joey's World Mega Pack,Millennium Pack,Dark Legends,Starter Deck: Joey,Duel Terminal 1,Legend of Blue Eyes White Dragon,Yu-Gi-Oh! Power of Chaos: Joey the Passion promotional cards,Anniversary Pack,Booster Pack Collectors Tins 2002,Legend of Blue Eyes White Dragon,Retro Pack,Legend of Blue Eyes White Dragon,Duel Terminal - Preview Wave 1,Duel Terminal - Preview Wave 2,Swedish Shonen Jump 2005, Issue 12 promotional card,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/74677422.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/74677422.jpg,4,FALSE,0,ok
2,17814387,R,Yugi,#N/A,#VALUE!,--,Reinforcements,Target face-up monster gains 500 ATK until the End Phase.,null,null,Trap Card,0,Normal,0,null,"SDY-031,SDK-038,SDP-042,DT01-EN049,YSD-EN032,SDJ-044,DTP1-EN019,DTP1-EN019,SDY-E029,SDK-E035,","Starter Deck: Yugi,Starter Deck: Kaiba,Starter Deck: Pegasus,Duel Terminal 1,Starter Deck 2006,Starter Deck: Joey,Duel Terminal - Preview Wave 1,Duel Terminal - Preview Wave 2,Starter Deck: Yugi,Starter Deck: Kaiba,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/17814387.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/17814387.jpg,#N/A,FALSE,2,ok
2,17814387,R,Kaiba,#N/A,#VALUE!,--,Reinforcements,Target face-up monster gains 500 ATK until the End Phase.,null,null,Trap Card,0,Normal,0,null,"SDY-031,SDK-038,SDP-042,DT01-EN049,YSD-EN032,SDJ-044,DTP1-EN019,DTP1-EN019,SDY-E029,SDK-E035,","Starter Deck: Yugi,Starter Deck: Kaiba,Starter Deck: Pegasus,Duel Terminal 1,Starter Deck 2006,Starter Deck: Joey,Duel Terminal - Preview Wave 1,Duel Terminal - Preview Wave 2,Starter Deck: Yugi,Starter Deck: Kaiba,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/17814387.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/17814387.jpg,#N/A,TRUE,1,ok
2,64631466,SR,SRL,5,#VALUE!,5,Relinquished,"You can Ritual Summon this card with ""Black Illusion Ritual"". Once per turn: You can target 1 monster your opponent controls; equip that target to this card. (You can only equip 1 monster at a time to this card with this effect.) This card's ATK and DEF become equal to that equipped monster's. If this card would be destroyed by battle, destroy that equipped monster instead. While equipped with that monster, any battle damage you take from battles involving this card inflicts equal effect damage to your opponent.",0,0,Ritual Effect Monster,1,Spellcaster,DARK,Eyes Restrict,"LED2-EN000,SS01-ENC08,MIL1-EN008,SDP-001,LCYW-EN113,SRL-029,DB1-EN015,DLG1-EN055,MRL-029,MC1-EN003,RP01-EN054,SRL-EN029,MRL-E029,","Legendary Duelists: Ancient Millennium,Speed Duel Starter Decks: Destiny Masters,Millennium Pack,Starter Deck: Pegasus,Legendary Collection 3: Yugi's World Mega Pack,Spell Ruler,Dark Beginning 1,Dark Legends,Magic Ruler,Master Collection Volume 1,Retro Pack,Spell Ruler,Spell Ruler,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/64631466.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/64631466.jpg,5,FALSE,0,ok
2,51482758,C,LOB,#N/A,#VALUE!,--,Remove Trap,Select 1 face-up Trap Card on the field and destroy it.,null,null,Spell Card,0,Normal,0,null,"SDK-048,SDJ-034,SDP-034,SDY-048,LOB-060,SYE-033,SDK-E044,LOB-E048,LOB-EN060,SDY-E044,","Starter Deck: Kaiba,Starter Deck: Joey,Starter Deck: Pegasus,Starter Deck: Yugi,Legend of Blue Eyes White Dragon,Starter Deck: Yugi Evolution,Starter Deck: Kaiba,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Starter Deck: Yugi,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/51482758.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/51482758.jpg,#N/A,FALSE,2,ok
2,51482758,C,Yugi,#N/A,#VALUE!,--,Remove Trap,Select 1 face-up Trap Card on the field and destroy it.,null,null,Spell Card,0,Normal,0,null,"SDK-048,SDJ-034,SDP-034,SDY-048,LOB-060,SYE-033,SDK-E044,LOB-E048,LOB-EN060,SDY-E044,","Starter Deck: Kaiba,Starter Deck: Joey,Starter Deck: Pegasus,Starter Deck: Yugi,Legend of Blue Eyes White Dragon,Starter Deck: Yugi Evolution,Starter Deck: Kaiba,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Starter Deck: Yugi,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/51482758.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/51482758.jpg,#N/A,TRUE,1,ok
2,51482758,C,Kaiba,#N/A,#VALUE!,--,Remove Trap,Select 1 face-up Trap Card on the field and destroy it.,null,null,Spell Card,0,Normal,0,null,"SDK-048,SDJ-034,SDP-034,SDY-048,LOB-060,SYE-033,SDK-E044,LOB-E048,LOB-EN060,SDY-E044,","Starter Deck: Kaiba,Starter Deck: Joey,Starter Deck: Pegasus,Starter Deck: Yugi,Legend of Blue Eyes White Dragon,Starter Deck: Yugi Evolution,Starter Deck: Kaiba,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Starter Deck: Yugi,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/51482758.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/51482758.jpg,#N/A,TRUE,1,ok
2,8951260,C,PSV,#N/A,#VALUE!,--,Respect Play,"During their respective turns, each player must show their opponent their hand.",null,null,Trap Card,0,Continuous,0,null,"DB1-EN085,PSV-032,PSV-EN032,PSV-E032,","Dark Beginning 1,Pharaoh's Servant,Pharaoh's Servant,Pharaoh's Servant,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/8951260.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/8951260.jpg,#N/A,FALSE,0,ok
2,77622396,C,Yugi,#N/A,#VALUE!,--,Reverse Trap,"Until the End Phase, all effects that add or subtract ATK or DEF are reversed. (Additions now subtract, and subtractions now add, instead. Multiplications and divisions, including halving/doubling, are not affected.)",null,null,Trap Card,0,Normal,0,null,"SDY-047,SDK-047,SDJ-050,BP02-EN169,BP02-EN169,SDK-E043,SDY-E043,","Starter Deck: Yugi,Starter Deck: Kaiba,Starter Deck: Joey,Battle Pack 2: War of the Giants,Battle Pack 2: War of the Giants,Starter Deck: Kaiba,Starter Deck: Yugi,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/77622396.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/77622396.jpg,#N/A,FALSE,2,ok
2,77622396,C,Kaiba,#N/A,#VALUE!,--,Reverse Trap,"Until the End Phase, all effects that add or subtract ATK or DEF are reversed. (Additions now subtract, and subtractions now add, instead. Multiplications and divisions, including halving/doubling, are not affected.)",null,null,Trap Card,0,Normal,0,null,"SDY-047,SDK-047,SDJ-050,BP02-EN169,BP02-EN169,SDK-E043,SDY-E043,","Starter Deck: Yugi,Starter Deck: Kaiba,Starter Deck: Joey,Battle Pack 2: War of the Giants,Battle Pack 2: War of the Giants,Starter Deck: Kaiba,Starter Deck: Yugi,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/77622396.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/77622396.jpg,#N/A,TRUE,1,ok
2,70903634,C,LOB,#N/A,#VALUE!,3,Right Arm of the Forbidden One,A forbidden right arm sealed by magic. Whosoever breaks this seal will know infinite power.,200,300,Normal Monster,1,Spellcaster,DARK,Exodia,"DB1-EN137,DLG1-EN020,PGL2-EN024,LDK2-ENY05,YGLD-ENA20,DL11-EN004,LOB-122,RP01-EN019,LCYW-EN304,LART-EN006,LOB-EN122,LOB-E099,UBP1-EN003,","Dark Beginning 1,Dark Legends,Premium Gold: Return of the Bling,Legendary Decks II,Yugi's Legendary Decks,Duelist League 2 participation cards,Legend of Blue Eyes White Dragon,Retro Pack,Legendary Collection 3: Yugi's World Mega Pack,The Lost Art Promotion F,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Yu-Gi-Oh! GX Ultimate Beginner's Pack,",Limited,Limited,Limited,https://storage.googleapis.com/ygoprodeck.com/pics/70903634.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/70903634.jpg,#N/A,FALSE,0,ok
2,8124921,C,LOB,#N/A,#VALUE!,3,Right Leg of the Forbidden One,A forbidden right leg sealed by magic. Whosoever breaks this seal will know infinite power.,200,300,Normal Monster,1,Spellcaster,DARK,Exodia,"LDK2-ENY07,DLG1-EN018,DB1-EN135,YGLD-ENA18,LOB-120,PGL2-EN022,DL11-EN002,LCYW-EN302,RP01-EN017,LOB-E097,LOB-EN120,LART-EN002,UBP1-EN001,","Legendary Decks II,Dark Legends,Dark Beginning 1,Yugi's Legendary Decks,Legend of Blue Eyes White Dragon,Premium Gold: Return of the Bling,Duelist League 2 participation cards,Legendary Collection 3: Yugi's World Mega Pack,Retro Pack,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,The Lost Art Promotion B,Yu-Gi-Oh! GX Ultimate Beginner's Pack,",Limited,Limited,Limited,https://storage.googleapis.com/ygoprodeck.com/pics/8124921.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/8124921.jpg,#N/A,FALSE,0,ok
2,20436034,C,MRD,7,#VALUE!,7,Ring of Magnetism,"You can only equip this card to a monster on your side of the field. Decrease the ATK and DEF of a monster equipped with this card by 500 points. In addition, all the monsters on your opponent's side of the field can only attack the monster equipped with this card, if they attack.",null,null,Spell Card,0,Equip,0,null,"MRD-139,SDP-039,DB2-EN082,MRD-EN139,MRD-E139,","Metal Raiders,Starter Deck: Pegasus,Dark Beginning 2,Metal Raiders,Metal Raiders,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/20436034.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/20436034.jpg,7,FALSE,0,ok
2,70344351,#N/A,Kaiba Evolution,,#VALUE!,--,Riryoku Field,"When a Spell Card that targets exactly 1 monster on the field (and no other cards) is activated: Negate the activation, and if you do, destroy it.",null,null,Trap Card,0,Counter,0,null,"BPW2-EN080,SKE-048,LON-081,DB2-EN015,WGRT-EN080,LON-E081,LON-EN081,","War of the Giants: Round 2,Starter Deck: Kaiba Evolution,Labyrinth of Nightmare,Dark Beginning 2,War of the Giants Reinforcements,Labyrinth of Nightmare,Labyrinth of Nightmare,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/70344351.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/70344351.jpg,#N/A,FALSE,0,ok
2,45778932,R,SRL,6,#VALUE!,6,Rising Air Current,All WIND monsters gain 500 ATK and lose 400 DEF.,null,null,Spell Card,0,Field,0,null,"SRL-099,DLG1-EN081,DB1-EN062,SRL-EN099,MRL-099,RP01-EN080,MRL-E099,","Spell Ruler,Dark Legends,Dark Beginning 1,Spell Ruler,Magic Ruler,Retro Pack,Spell Ruler,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/45778932.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/45778932.jpg,6,FALSE,0,ok
2,78211862,#N/A,Yugi Reloaded,,#VALUE!,--,Rising Energy,"Discard 1 card, then target 1 face-up monster on the field; that target gains 1500 ATK until the End Phase.",null,null,Trap Card,0,Normal,0,null,"YSDS-EN039,DR04-EN056,BP02-EN185,DEM1-EN019,BP02-EN185,YSYR-EN046,CRV-EN056,5DS3-EN037,CRV-EN056,","Starter Deck: Syrus Truesdale,Dark Revelation Volume 4,Battle Pack 2: War of the Giants,Demo Pack,Battle Pack 2: War of the Giants,Starter Deck: Yugi Reloaded,Cybernetic Revolution,Starter Deck: Duelist Toolbox,Cybernetic Revolution,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/78211862.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/78211862.jpg,#N/A,FALSE,0,ok
2,19066538,11,MRD,#N/A,#VALUE!,11,Roaring Ocean Snake,"""Mystic Lamp"" + ""Hyosube""",2100,1800,Fusion Monster,6,Aqua,WATER,null,"MRD-020,MRD-EN020,MRD-E020,","Metal Raiders,Metal Raiders,Metal Raiders,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/19066538.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/19066538.jpg,#N/A,FALSE,0,ok
2,88279736,R,MRD,5,#VALUE!,5,Robbin' Goblin,"Each time a monster you control inflicts Battle Damage to your opponent, your opponent discards 1 random card.",null,null,Trap Card,0,Continuous,0,null,"SD7-EN029,CP04-EN016,DB2-EN080,GLD4-EN045,MRD-135,SDP-047,MRD-E135,MRD-EN135,","Structure Deck: Invincible Fortress,Champion Pack: Game Four,Dark Beginning 2,Gold Series 4: Pyramids Edition,Metal Raiders,Starter Deck: Pegasus,Metal Raiders,Metal Raiders,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/88279736.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/88279736.jpg,5,FALSE,0,ok
2,68846917,C,MRD,#N/A,#VALUE!,--,Rock Ogre Grotto 1,"Protected by a solid body of rock, this monster throws a bone-shattering punch.",800,1200,Normal Monster,3,Rock,EARTH,null,"LCJW-EN005,MRD-004,MRD-E004,MRD-EN004,","Legendary Collection 4: Joey's World Mega Pack,Metal Raiders,Metal Raiders,Metal Raiders,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/68846917.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/68846917.jpg,#N/A,FALSE,0,ok
2,91939608,R,Kaiba,#N/A,#VALUE!,--,Rogue Doll,"A deadly doll gifted with mystical power, it is particularly powerful when attacking against dark forces.",1600,1000,Normal Monster,4,Spellcaster,LIGHT,null,"SDK-008,SDP-005,SS01-ENC01,SS01-ENA03,SKE-004,SDK-E007,","Starter Deck: Kaiba,Starter Deck: Pegasus,Speed Duel Starter Decks: Destiny Masters,Speed Duel Starter Decks: Destiny Masters,Starter Deck: Kaiba Evolution,Starter Deck: Kaiba,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/91939608.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/91939608.jpg,#N/A,FALSE,0,ok
2,39004808,C,LOB,#N/A,#VALUE!,--,Root Water,An amphibian capable of calling up a massive tidal wave from the dark seas to wipe out enemy monsters.,900,800,Normal Monster,3,Fish,WATER,null,"LOB-032,LOB-EN032,LOB-E026,","Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/39004808.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/39004808.jpg,#N/A,FALSE,0,ok
2,70791313,#N/A,Yugi evolution,,#VALUE!,--,Royal Magical Library,"Each time a Spell Card is activated, place 1 Spell Counter on this card when that Spell resolves (max. 3). You can remove 3 Spell Counters from this card; draw 1 card.",0,2000,Effect Monster,4,Spellcaster,LIGHT,null,"DR1-EN129,MFC-074,SD6-EN010,SYE-023,SDSC-EN013,OP07-EN004,","Dark Revelation Volume 1,Magician's Force,Structure Deck: Spellcaster's Judgment,Starter Deck: Yugi Evolution,Spellcaster's Command Structure Deck,OTS Tournament Pack 7,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/70791313.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/70791313.jpg,#N/A,FALSE,0,ok
2,26378150,C,Kaiba,#N/A,#VALUE!,--,Rude Kaiser,"With an axe in each hand, this monster delivers heavy damage.",1800,1600,Normal Monster,5,Beast-Warrior,EARTH,null,"SDK-027,LCJW-EN004,SDK-E025,","Starter Deck: Kaiba,Legendary Collection 4: Joey's World Mega Pack,Starter Deck: Kaiba,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/26378150.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/26378150.jpg,#N/A,FALSE,0,ok
2,70046172,SR,SRL,#N/A,#VALUE!,--,Rush Recklessly,Target 1 face-up monster on the field; it gains 700 ATK until the end of this turn.,null,null,Spell Card,0,Quick-Play,0,null,"5DS1-EN025,5DS2-EN022,YS15-ENF17,YS15-ENL18,CP02-EN013,YSDJ-EN021,YSDS-EN022,SDP-033,YSKR-EN031,BP03-EN134,DB1-EN027,BP02-EN133,BP03-EN134,SKE-036,TP4-010,BP02-EN133,DT03-EN041,SRL-043,SRL-EN043,MRL-043,YS15-ENY14,MRL-E043,","Starter Deck: Yu-Gi-Oh! 5D's,Starter Deck: Yu-Gi-Oh! 5D's 2009,Saber Force Starter Deck,Dark Legion Starter Deck,Champion Pack: Game Two,Starter Deck: Jaden Yuki,Starter Deck: Syrus Truesdale,Starter Deck: Pegasus,Starter Deck: Kaiba Reloaded,Battle Pack 3: Monster League,Dark Beginning 1,Battle Pack 2: War of the Giants,Battle Pack 3: Monster League,Starter Deck: Kaiba Evolution,Tournament Pack 4,Battle Pack 2: War of the Giants,Duel Terminal 3,Spell Ruler,Spell Ruler,Magic Ruler,2-Player Starter Deck: Yuya & Declan,Spell Ruler,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/70046172.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/70046172.jpg,#N/A,FALSE,2,ok
2,70046172,SR,,#N/A,#VALUE!,--,Rush Recklessly,Target 1 face-up monster on the field; it gains 700 ATK until the end of this turn.,null,null,Spell Card,0,Quick-Play,0,null,"5DS1-EN025,5DS2-EN022,YS15-ENF17,YS15-ENL18,CP02-EN013,YSDJ-EN021,YSDS-EN022,SDP-033,YSKR-EN031,BP03-EN134,DB1-EN027,BP02-EN133,BP03-EN134,SKE-036,TP4-010,BP02-EN133,DT03-EN041,SRL-043,SRL-EN043,MRL-043,YS15-ENY14,MRL-E043,","Starter Deck: Yu-Gi-Oh! 5D's,Starter Deck: Yu-Gi-Oh! 5D's 2009,Saber Force Starter Deck,Dark Legion Starter Deck,Champion Pack: Game Two,Starter Deck: Jaden Yuki,Starter Deck: Syrus Truesdale,Starter Deck: Pegasus,Starter Deck: Kaiba Reloaded,Battle Pack 3: Monster League,Dark Beginning 1,Battle Pack 2: War of the Giants,Battle Pack 3: Monster League,Starter Deck: Kaiba Evolution,Tournament Pack 4,Battle Pack 2: War of the Giants,Duel Terminal 3,Spell Ruler,Spell Ruler,Magic Ruler,2-Player Starter Deck: Yuya & Declan,Spell Ruler,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/70046172.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/70046172.jpg,#N/A,TRUE,1,ok
2,15303296,C,Kaiba,#N/A,#VALUE!,--,Ryu-Kishin,A very elusive creature that looks like a harmless statue until it attacks.,1000,500,Normal Monster,3,Fiend,DARK,null,"SDK-003,SDK-E002,","Starter Deck: Kaiba,Starter Deck: Kaiba,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/15303296.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/15303296.jpg,#N/A,FALSE,0,ok
2,24611934,R,MRD,#N/A,#VALUE!,--,Ryu-Kishin Powered,A gargoyle enhanced by the powers of darkness. Very sharp talons make it a worthy opponent.,1600,1200,Normal Monster,4,Fiend,DARK,null,"DB2-EN056,SS02-ENA03,SKE-008,SDK-024,MRD-092,MRD-E092,MRD-EN092,SDK-E022,","Dark Beginning 2,Speed Duel Starter Decks: Duelists of Tomorrow,Starter Deck: Kaiba Evolution,Starter Deck: Kaiba,Metal Raiders,Metal Raiders,Metal Raiders,Starter Deck: Kaiba,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/24611934.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/24611934.jpg,#N/A,FALSE,2,ok
2,24611934,R,Kaiba,#N/A,#VALUE!,--,Ryu-Kishin Powered,A gargoyle enhanced by the powers of darkness. Very sharp talons make it a worthy opponent.,1600,1200,Normal Monster,4,Fiend,DARK,null,"DB2-EN056,SS02-ENA03,SKE-008,SDK-024,MRD-092,MRD-E092,MRD-EN092,SDK-E022,","Dark Beginning 2,Speed Duel Starter Decks: Duelists of Tomorrow,Starter Deck: Kaiba Evolution,Starter Deck: Kaiba,Metal Raiders,Metal Raiders,Metal Raiders,Starter Deck: Kaiba,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/24611934.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/24611934.jpg,#N/A,TRUE,1,ok
2,2964201,C,SRL,#N/A,#VALUE!,--,Ryu-Ran,A vicious little dragon sheltered in an egg that looks deceptively harmless.,2200,2600,Normal Monster,7,Dragon,FIRE,null,"SRL-070,MRL-070,SRL-EN070,SDP-003,MRL-E070,","Spell Ruler,Magic Ruler,Spell Ruler,Starter Deck: Pegasus,Spell Ruler,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/2964201.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/2964201.jpg,#N/A,FALSE,0,ok
2,66602787,C,MRD,#N/A,#VALUE!,--,Saggi the Dark Clown,This clown appears from nowhere and executes very strange moves to avoid enemy attacks.,600,1500,Normal Monster,3,Spellcaster,DARK,null,"DPKB-EN006,DB2-EN039,MRD-066,MRD-EN066,MRD-E066,","Duelist Pack: Kaiba,Dark Beginning 2,Metal Raiders,Metal Raiders,Metal Raiders,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/66602787.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/66602787.jpg,#N/A,FALSE,0,ok
2,56120475,#N/A,Kaiba Reloaded,,#VALUE!,--,Sakuretsu Armor,When an opponent's monster declares an attack: Target the attacking monster; destroy that target.,null,null,Trap Card,0,Normal,0,null,"5DS3-EN035,5DS1-EN037,YSDS-EN035,SDDE-EN033,DR1-EN264,YSD-EN037,YSDJ-EN036,SDWS-EN034,SD10-EN033,DCR-102,SDRL-EN036,DEM2-EN018,YSKR-EN043,SD8-EN034,YS14-EN032,DL09-EN018,LCYW-EN288,DCR-EN102,CP01-EN004,","Starter Deck: Duelist Toolbox,Starter Deck: Yu-Gi-Oh! 5D's,Starter Deck: Syrus Truesdale,The Dark Emperor Structure Deck,Dark Revelation Volume 1,Starter Deck 2006,Starter Deck: Jaden Yuki,Warriors' Strike Structure Deck,Structure Deck: Machine Re-Volt,Dark Crisis,Rise of the Dragon Lords Structure Deck,Demo Deck 2015,Starter Deck: Kaiba Reloaded,Structure Deck: Lord of the Storm,Super Starter: Space-Time Showdown,Duelist League 2010 participation cards,Legendary Collection 3: Yugi's World Mega Pack,Dark Crisis,Champion Pack: Game One,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/56120475.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/56120475.jpg,#N/A,FALSE,0,ok
2,73051941,C,SRL,#N/A,#VALUE!,10,Sand Stone,"Appears from underground and attacks with long, snake-like tentacles.",1300,1600,Normal Monster,5,Rock,EARTH,null,"LOB-109,LOB-EN109,MRL-E128,","Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Spell Ruler,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/73051941.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/73051941.jpg,#N/A,FALSE,2,ok
2,73051941,C,LOB,#N/A,#VALUE!,10,Sand Stone,"Appears from underground and attacks with long, snake-like tentacles.",1300,1600,Normal Monster,5,Rock,EARTH,null,"LOB-109,LOB-EN109,MRL-E128,","Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Spell Ruler,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/73051941.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/73051941.jpg,#N/A,TRUE,1,ok
2,25955164,C,MRD,4,#VALUE!,4,Sanga of the Thunder,"During damage calculation in your opponent's turn, if this card is being attacked: You can target the attacking monster; make that target's ATK 0 during damage calculation only (this is a Quick Effect). This effect can only be used once while this card is face-up on the field.",2600,2200,Effect Monster,7,Thunder,LIGHT,null,"DLG1-EN031,MRD-025,DB1-EN157,LCJW-EN224,MRD-E025,MRD-EN025,RP01-EN030,","Dark Legends,Metal Raiders,Dark Beginning 1,Legendary Collection 4: Joey's World Mega Pack,Metal Raiders,Metal Raiders,Retro Pack,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/25955164.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/25955164.jpg,4,FALSE,0,ok
2,26202165,SR,MRD,2,#VALUE!,2,Sangan,"If this card is sent from the field to the GY: Add 1 monster with 1500 or less ATK from your Deck to your hand, but you cannot activate cards, or the effects of cards, with that name for the rest of this turn. You can only use this effect of ""Sangan"" once per turn.",1000,600,Effect Monster,3,Fiend,DARK,null,"SDJ-019,SYE-018,LDK2-ENY21,YS17-EN013,YS12-EN016,DPRP-EN038,SDGU-EN017,MRD-069,DB2-EN042,MRD-EN069,HL2-EN003,GLD2-EN001,MRD-E069,DLG1-EN037,LCYW-EN120,TU06-EN001,RP01-EN036,","Starter Deck: Joey,Starter Deck: Yugi Evolution,Legendary Decks II,Starter Deck: Link Strike,Starter Deck: Xyz Symphony,Duelist Pack: Rivals of the Pharaoh,Gates of the Underworld Structure Deck,Metal Raiders,Dark Beginning 2,Metal Raiders,Hobby League 2 participation card C,Gold Series 2009,Metal Raiders,Dark Legends,Legendary Collection 3: Yugi's World Mega Pack,Turbo Pack: Booster Six,Retro Pack,",null,null,Limited,https://storage.googleapis.com/ygoprodeck.com/pics/26202165.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/26202165.jpg,2,FALSE,2,ok
