"id","name","desc","atk","def","type","level","race","attribute","scale","linkval","linkmarkers","archetype","set_tag","setcode","ban_tcg","ban_ocg","ban_goat","image_url","image_url_small"
"64501875","Hibikime","Confuses enemy monsters with a noise that is harsh to the ears.","1450","1000","Normal Monster","4","Warrior","EARTH","null","null","null","null","MRD-055,MRD-E055,MRD-EN055,","Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/64501875.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/64501875.jpg"
"66602787","Saggi the Dark Clown","This clown appears from nowhere and executes very strange moves to avoid enemy attacks.","600","1500","Normal Monster","3","Spellcaster","DARK","null","null","null","null","DPKB-EN006,DB2-EN039,MRD-066,MRD-EN066,MRD-E066,","Duelist Pack: Kaiba,Dark Beginning 2,Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/66602787.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/66602787.jpg"
"67494157","Crawling Dragon","This weakened dragon can no longer fly, but is still a deadly force to be reckoned with.","1600","1400","Normal Monster","5","Dragon","EARTH","null","null","null","null","MRD-012,MRD-E012,MRD-EN012,","Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/67494157.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/67494157.jpg"
"67629977","Hoshiningen","As long as this card remains face-up on the field, increase the ATK of all LIGHT monsters by 500 points and decrease the ATK of all DARK monsters by 400 points.","500","700","Effect Monster","2","Fairy","LIGHT","null","null","null","null","DB2-EN060,AC18-EN018,MRD-102,MRD-E102,","Dark Beginning 2,Yu-Gi-Oh! Advent Calendar (2018),Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/67629977.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/67629977.jpg"
"68516705","Mystic Horseman","Half man and half horse, this monster is known for its extreme speed.","1300","1550","Normal Monster","4","Beast","EARTH","null","null","null","null","DB2-EN048,SDK-012,SKE-007,MRD-076,MRD-E076,SDK-E011,MRD-EN076,","Dark Beginning 2,Starter Deck: Kaiba,Starter Deck: Kaiba Evolution,Metal Raiders,Metal Raiders,Starter Deck: Kaiba,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/68516705.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/68516705.jpg"
"68658728","Little Chimera","All FIRE monsters on the field gain 500 ATK. All WATER monsters on the field lose 400 ATK.","600","550","Effect Monster","2","Beast","FIRE","null","null","null","null","DB2-EN067,SD3-EN005,TP3-019,MRD-117,SDOK-EN020,MRD-E117,MRD-EN117,","Dark Beginning 2,Structure Deck: Blaze of Destruction,Tournament Pack: 3rd Season,Metal Raiders,Onslaught of the Fire Kings Structure Deck,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/68658728.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/68658728.jpg"
"68846917","Rock Ogre Grotto 1","Protected by a solid body of rock, this monster throws a bone-shattering punch.","800","1200","Normal Monster","3","Rock","EARTH","null","null","null","null","LCJW-EN005,MRD-004,MRD-E004,MRD-EN004,","Legendary Collection 4: Joey's World Mega Pack,Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/68846917.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/68846917.jpg"
"69455834","King of Yamimakai","Wields the power of darkness to destroy its enemies.","2000","1530","Normal Monster","5","Fiend","DARK","null","null","null","null","DB2-EN046,MRD-074,MRD-EN074,MRD-E074,","Dark Beginning 2,Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/69455834.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/69455834.jpg"
"69572024","Tongyo","This monster captures other fish with its long tongue and sucks the energy out of them.","1350","800","Normal Monster","4","Fish","WATER","null","null","null","null","MRD-045,MRD-E045,MRD-EN045,","Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/69572024.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/69572024.jpg"
"70138455","Blast Juggler","You can only activate this effect during your Standby Phase. Tribute this face-up card to select and destroy 2 face-up monsters with an ATK 1000 or less.","800","900","Effect Monster","3","Machine","FIRE","null","null","null","null","MRD-034,DB1-EN161,MRD-EN034,MRD-E034,","Metal Raiders,Dark Beginning 1,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/70138455.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/70138455.jpg"
"70781052","Summoned Skull","A fiend with dark powers for confusing the enemy. Among the Fiend-Type monsters, this monster boasts considerable force.\n\n(This card is always treated as an ""Archfiend"" card.)","2500","1200","Normal Monster","6","Fiend","DARK","null","null","null","Archfiend","YSYR-EN004,YGLD-ENA06,SDY-004,SDY-004,MIL1-EN028,DLG1-EN025,DEM1-EN001,DEM2-EN002,LCJW-EN235,SYE-005,DPYG-EN002,MRD-003,DT05-EN001,DB1-EN142,LCYW-EN010,BPT-002,YAP1-EN003,RP01-EN024,MRD-E003,MRD-EN003,SDY-E004,","Starter Deck: Yugi Reloaded,Yugi's Legendary Decks,Summoned Skull Sample promotional card,Starter Deck: Yugi,Millennium Pack,Dark Legends,Demo Pack,Demo Deck 2015,Legendary Collection 4: Joey's World Mega Pack,Starter Deck: Yugi Evolution,Duelist Pack: Yugi,Metal Raiders,Duel Terminal 5a,Dark Beginning 1,Legendary Collection 3: Yugi's World Mega Pack,Booster Pack Collectors Tins 2002,Anniversary Pack,Retro Pack,Metal Raiders,Metal Raiders,Starter Deck: Yugi,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/70781052.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/70781052.jpg"
"70781053","Summoned Skull","A fiend with dark powers for confusing the enemy. Among the Fiend-Type monsters, this monster boasts considerable force.\n\n(This card is always treated as an ""Archfiend"" card.)","2500","1200","Normal Monster","6","Fiend","DARK","null","null","null","Archfiend","YSYR-EN004,YGLD-ENA06,SDY-004,SDY-004,MIL1-EN028,DLG1-EN025,DEM1-EN001,DEM2-EN002,LCJW-EN235,SYE-005,DPYG-EN002,MRD-003,DT05-EN001,DB1-EN142,LCYW-EN010,BPT-002,YAP1-EN003,RP01-EN024,MRD-E003,MRD-EN003,SDY-E004,","Starter Deck: Yugi Reloaded,Yugi's Legendary Decks,Summoned Skull Sample promotional card,Starter Deck: Yugi,Millennium Pack,Dark Legends,Demo Pack,Demo Deck 2015,Legendary Collection 4: Joey's World Mega Pack,Starter Deck: Yugi Evolution,Duelist Pack: Yugi,Metal Raiders,Duel Terminal 5a,Dark Beginning 1,Legendary Collection 3: Yugi's World Mega Pack,Booster Pack Collectors Tins 2002,Anniversary Pack,Retro Pack,Metal Raiders,Metal Raiders,Starter Deck: Yugi,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/70781053.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/70781053.jpg"
"70781054","Summoned Skull","A fiend with dark powers for confusing the enemy. Among the Fiend-Type monsters, this monster boasts considerable force.\n\n(This card is always treated as an ""Archfiend"" card.)","2500","1200","Normal Monster","6","Fiend","DARK","null","null","null","Archfiend","YSYR-EN004,YGLD-ENA06,SDY-004,SDY-004,MIL1-EN028,DLG1-EN025,DEM1-EN001,DEM2-EN002,LCJW-EN235,SYE-005,DPYG-EN002,MRD-003,DT05-EN001,DB1-EN142,LCYW-EN010,BPT-002,YAP1-EN003,RP01-EN024,MRD-E003,MRD-EN003,SDY-E004,","Starter Deck: Yugi Reloaded,Yugi's Legendary Decks,Summoned Skull Sample promotional card,Starter Deck: Yugi,Millennium Pack,Dark Legends,Demo Pack,Demo Deck 2015,Legendary Collection 4: Joey's World Mega Pack,Starter Deck: Yugi Evolution,Duelist Pack: Yugi,Metal Raiders,Duel Terminal 5a,Dark Beginning 1,Legendary Collection 3: Yugi's World Mega Pack,Booster Pack Collectors Tins 2002,Anniversary Pack,Retro Pack,Metal Raiders,Metal Raiders,Starter Deck: Yugi,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/70781054.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/70781054.jpg"
"70781055","Summoned Skull","A fiend with dark powers for confusing the enemy. Among the Fiend-Type monsters, this monster boasts considerable force.\n\n(This card is always treated as an ""Archfiend"" card.)","2500","1200","Normal Monster","6","Fiend","DARK","null","null","null","Archfiend","YSYR-EN004,YGLD-ENA06,SDY-004,SDY-004,MIL1-EN028,DLG1-EN025,DEM1-EN001,DEM2-EN002,LCJW-EN235,SYE-005,DPYG-EN002,MRD-003,DT05-EN001,DB1-EN142,LCYW-EN010,BPT-002,YAP1-EN003,RP01-EN024,MRD-E003,MRD-EN003,SDY-E004,","Starter Deck: Yugi Reloaded,Yugi's Legendary Decks,Summoned Skull Sample promotional card,Starter Deck: Yugi,Millennium Pack,Dark Legends,Demo Pack,Demo Deck 2015,Legendary Collection 4: Joey's World Mega Pack,Starter Deck: Yugi Evolution,Duelist Pack: Yugi,Metal Raiders,Duel Terminal 5a,Dark Beginning 1,Legendary Collection 3: Yugi's World Mega Pack,Booster Pack Collectors Tins 2002,Anniversary Pack,Retro Pack,Metal Raiders,Metal Raiders,Starter Deck: Yugi,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/70781055.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/70781055.jpg"
"71107816","The Bistro Butcher","When this card inflicts Battle Damage to your opponent's Life Points, your opponent draws 2 cards from their Deck.","1800","1000","Effect Monster","4","Fiend","DARK","null","null","null","null","DB2-EN063,MRD-108,MRD-E108,MRD-EN108,","Dark Beginning 2,Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/71107816.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/71107816.jpg"
"71625222","Time Wizard","Once per turn: You can toss a coin and call it. If you call it right, destroy all monsters your opponent controls. If you call it wrong, destroy as many monsters you control as possible, and if you do, take damage equal to half the total ATK those destroyed monsters had on the field.","500","400","Effect Monster","2","Spellcaster","LIGHT","null","null","null","Magician","SS02-ENB07,LDK2-ENJ15,DLG1-EN036,SDJ-015,DPBC-EN024,DT03-EN004,LCJW-EN021,DB2-EN038,DL1-E001,MRD-065,MRD-E065,RP01-EN035,MRD-EN065,","Speed Duel Starter Decks: Duelists of Tomorrow,Legendary Decks II,Dark Legends,Starter Deck: Joey,Duelist Pack: Battle City,Duel Terminal 3,Legendary Collection 4: Joey's World Mega Pack,Dark Beginning 2,Duelist League Series 1 participation cards,Metal Raiders,Metal Raiders,Retro Pack,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/71625222.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/71625222.jpg"
"73481154","Destroyer Golem","A golem with a massive right hand for crushing its victims.","1500","1000","Normal Monster","4","Rock","EARTH","null","null","null","null","SDK-028,MRD-040,MRD-E040,SDK-E026,MRD-EN040,","Starter Deck: Kaiba,Metal Raiders,Metal Raiders,Starter Deck: Kaiba,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/73481154.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/73481154.jpg"
"74703140","Punished Eagle","""Blue-Winged Crown"" + ""Niwatori""","2100","1800","Fusion Monster","6","Winged Beast","WIND","null","null","null","null","MRD-100,MRD-E100,MRD-EN100,","Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/74703140.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/74703140.jpg"
"76446915","Disk Magician","This monster hides in a saucer and only appears when executing an attack.","1350","1000","Normal Monster","4","Machine","DARK","null","null","null","null","MRD-053,MRD-E053,MRD-EN053,","Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/76446915.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/76446915.jpg"
"76812113","Harpie Lady","This human-shaped animal with wings is beautiful to watch but deadly in battle.","1300","1400","Normal Monster","4","Winged Beast","WIND","null","null","null","Harpie","DB1-EN145,DLG1-EN026,RP01-EN025,DPBC-EN037,MRD-008,LCJW-EN082,MRD-E008,MRD-EN008,","Dark Beginning 1,Dark Legends,Retro Pack,Duelist Pack: Battle City,Metal Raiders,Legendary Collection 4: Joey's World Mega Pack,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/76812113.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/76812113.jpg"
"77414722","Magic Jammer","When a Spell Card is activated: Discard 1 card; negate the activation, and if you do, destroy it.","null","null","Trap Card","0","Counter","0","null","null","null","null","SYE-043,YSDS-EN033,SS01-ENA17,SDP-048,SDRL-EN035,DLG1-EN047,RP01-EN046,SD5-EN034,DT01-EN048,SD2-EN026,DB2-EN074,YS14-EN039,YSDJ-EN035,SD8-EN031,LCJW-EN129,LCYW-EN153,MRD-128,DTP1-EN018,DTP1-EN018,MRD-E128,MRD-EN128,","Starter Deck: Yugi Evolution,Starter Deck: Syrus Truesdale,Speed Duel Starter Decks: Destiny Masters,Starter Deck: Pegasus,Rise of the Dragon Lords Structure Deck,Dark Legends,Retro Pack,Structure Deck: Warrior's Triumph,Duel Terminal 1,Structure Deck: Zombie Madness,Dark Beginning 2,Super Starter: Space-Time Showdown,Starter Deck: Jaden Yuki,Structure Deck: Lord of the Storm,Legendary Collection 4: Joey's World Mega Pack,Legendary Collection 3: Yugi's World Mega Pack,Metal Raiders,Duel Terminal - Preview Wave 1,Duel Terminal - Preview Wave 2,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/77414722.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/77414722.jpg"
"78010363","Witch of the Black Forest","If this card is sent from the field to the GY: Add 1 monster with 1500 or less DEF from your Deck to your hand, but you cannot activate cards, or the effects of cards, with that name for the rest of this turn. You can only use this effect of ""Witch of the Black Forest"" once per turn.","1100","1200","Effect Monster","4","Spellcaster","DARK","null","null","null","null","BP01-EN001,SKE-020,DB2-EN066,BLLR-EN046,BP01-EN001,MRD-116,SDP-014,MRD-EN116,MRD-E116,","Battle Pack: Epic Dawn,Starter Deck: Kaiba Evolution,Dark Beginning 2,Battles of Legend: Light's Revenge,Battle Pack: Epic Dawn,Metal Raiders,Starter Deck: Pegasus,Metal Raiders,Metal Raiders,","null","null","Banned","https://storage.googleapis.com/ygoprodeck.com/pics/78010363.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/78010363.jpg"
"78780140","Trent","A guardian of the woods, this massive tree is believed to be immortal.","1500","1800","Normal Monster","5","Plant","EARTH","null","null","null","null","MRD-052,MRD-EN052,MRD-E052,","Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/78780140.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/78780140.jpg"
"79759861","Tribute to the Doomed","Discard 1 card, then target 1 monster on the field; destroy it.","null","null","Spell Card","0","Normal","0","null","null","null","null","5DS2-EN024,YSKR-EN030,YSD-EN026,BPW2-EN065,SKE-035,BP01-EN066,BP01-EN066,MRD-057,DB1-EN165,SD3-EN020,WGRT-EN065,MRD-E057,MRD-EN057,","Starter Deck: Yu-Gi-Oh! 5D's 2009,Starter Deck: Kaiba Reloaded,Starter Deck 2006,War of the Giants: Round 2,Starter Deck: Kaiba Evolution,Battle Pack: Epic Dawn,Battle Pack: Epic Dawn,Metal Raiders,Dark Beginning 1,Structure Deck: Blaze of Destruction,War of the Giants Reinforcements,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/79759861.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/79759861.jpg"
"80141480","Hunter Spider","This monster feeds on whatever it catches in its web.","1600","1400","Normal Monster","5","Insect","EARTH","null","null","null","null","MRD-049,MRD-E049,MRD-EN049,","Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/80141480.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/80141480.jpg"
"80741828","Witch's Apprentice","As long as this card remains face-up on the field, increase the ATK of all DARK monsters by 500 points and decrease the ATK of all LIGHT monsters by 400 points.","550","500","Effect Monster","2","Spellcaster","DARK","null","null","null","null","MRD-121,DB2-EN070,MRD-EN121,MRD-E121,","Metal Raiders,Dark Beginning 2,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/80741828.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/80741828.jpg"
"81386177","Bottom Dweller","This is one sea creature whose wrath is something monsters fear to face.","1650","1700","Normal Monster","5","Fish","WATER","null","null","null","null","MRD-039,MRD-E039,MRD-EN039,","Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/81386177.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/81386177.jpg"
"81480461","Barrel Dragon","Once per turn: You can target 1 monster your opponent controls; toss a coin 3 times and destroy it if at least 2 of the results are Heads.","2600","2200","Effect Monster","7","Machine","DARK","null","null","null","null","LED2-EN019,DT02-EN005,DPBC-EN041,DLG1-EN045,LCJW-EN177,MC1-EN002,MRD-126,RP01-EN044,DB2-EN072,DL1-E002,MRD-E126,MRD-EN126,","Legendary Duelists: Ancient Millennium,Duel Terminal 2,Duelist Pack: Battle City,Dark Legends,Legendary Collection 4: Joey's World Mega Pack,Master Collection Volume 1,Metal Raiders,Retro Pack,Dark Beginning 2,Duelist League Series 1 participation cards,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/81480461.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/81480461.jpg"
"83225447","Stim-Pack","The equipped monster gains 700 ATK. During each of your Standby Phases, the equipped monster loses 200 ATK.","null","null","Spell Card","0","Equip","0","null","null","null","null","MRD-141,BPW2-EN067,WGRT-EN067,MRD-E141,MRD-EN141,","Metal Raiders,War of the Giants: Round 2,War of the Giants Reinforcements,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/83225447.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/83225447.jpg"
"84926738","The Immortal of Thunder","FLIP: Increase your Life Points by 3000 points. When this card is sent from the field to the Graveyard, you lose 5000 Life Points.","1500","1300","Flip Effect Monster","4","Thunder","LIGHT","null","null","null","null","DB2-EN059,MRD-099,MRD-E099,MRD-EN099,","Dark Beginning 2,Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/84926738.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/84926738.jpg"
"86088138","Ocubeam","Frightening in appearance, this creature uses its large eyes and ears to keep track of any movement.","1550","1650","Normal Monster","5","Fairy","LIGHT","null","null","null","null","MRD-030,MRD-E030,MRD-EN030,","Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/86088138.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/86088138.jpg"
"87322377","Launcher Spider","A mechanical spider with rocket launchers capable of random fire.","2200","2500","Normal Monster","7","Machine","FIRE","null","null","null","null","MIL1-EN030,DB2-EN057,MRD-095,LCJW-EN171,MRD-EN095,MRD-E095,","Millennium Pack,Dark Beginning 2,Metal Raiders,Legendary Collection 4: Joey's World Mega Pack,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/87322377.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/87322377.jpg"
"87322378","Launcher Spider","A mechanical spider with rocket launchers capable of random fire.","2200","2500","Normal Monster","7","Machine","FIRE","null","null","null","null","MIL1-EN030,DB2-EN057,MRD-095,LCJW-EN171,MRD-EN095,MRD-E095,","Millennium Pack,Dark Beginning 2,Metal Raiders,Legendary Collection 4: Joey's World Mega Pack,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/87322378.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/87322378.jpg"
"87564352","Blackland Fire Dragon","A dragon that dwells in the depths of darkness, its vulnerability lies in its poor eyesight.","1500","800","Normal Monster","4","Dragon","DARK","null","null","null","null","AP05-EN014,MRD-062,DB2-EN036,MRD-E062,MRD-EN062,","Astral Pack Five,Metal Raiders,Dark Beginning 2,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/87564352.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/87564352.jpg"
"87756343","Larvae Moth","This monster cannot be Normal Summoned or Set. This card can only be Special Summoned by Tributing ""Petit Moth"" on the 2nd of your turns after ""Petit Moth"" has been equipped with ""Cocoon of Evolution"".","500","400","Effect Monster","2","Insect","EARTH","null","null","null","null","DB1-EN144,MRD-007,MRD-E007,MRD-EN007,","Dark Beginning 1,Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/87756343.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/87756343.jpg"
"87796900","Winged Dragon, Guardian of the Fortress 1","A dragon commonly found guarding mountain fortresses. Its signature attack is a sweeping dive from out of the blue.","1400","1200","Normal Monster","4","Dragon","WIND","null","null","null","null","DB1-EN141,YGLD-ENA10,SYE-004,SDY-003,MRD-002,MRD-E002,LCYW-EN009,MRD-EN002,SDY-E003,","Dark Beginning 1,Yugi's Legendary Decks,Starter Deck: Yugi Evolution,Starter Deck: Yugi,Metal Raiders,Metal Raiders,Legendary Collection 3: Yugi's World Mega Pack,Metal Raiders,Starter Deck: Yugi,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/87796900.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/87796900.jpg"
"88279736","Robbin' Goblin","Each time a monster you control inflicts Battle Damage to your opponent, your opponent discards 1 random card.","null","null","Trap Card","0","Continuous","0","null","null","null","null","SD7-EN029,CP04-EN016,DB2-EN080,GLD4-EN045,MRD-135,SDP-047,MRD-E135,MRD-EN135,","Structure Deck: Invincible Fortress,Champion Pack: Game Four,Dark Beginning 2,Gold Series 4: Pyramids Edition,Metal Raiders,Starter Deck: Pegasus,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/88279736.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/88279736.jpg"
"88819587","Baby Dragon","Much more than just a child, this dragon is gifted with untapped power.","1200","700","Normal Monster","3","Dragon","WIND","null","null","null","null","SS02-ENB06,DB2-EN035,LDK2-ENJ09,DLG1-EN035,MRD-061,SDJ-003,RP01-EN034,LCJW-EN006,MRD-E061,MRD-EN061,","Speed Duel Starter Decks: Duelists of Tomorrow,Dark Beginning 2,Legendary Decks II,Dark Legends,Metal Raiders,Starter Deck: Joey,Retro Pack,Legendary Collection 4: Joey's World Mega Pack,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/88819587.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/88819587.jpg"
"88979991","Killer Needle","A huge bee with exceptional strength that's particularly dangerous in a swarm.","1200","1000","Normal Monster","4","Insect","WIND","null","null","null","null","MRD-006,MRD-E006,MRD-EN006,","Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/88979991.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/88979991.jpg"
"89112729","Cyber Saurus","""Blast Juggler"" + ""Two-Headed King Rex""","1800","1400","Fusion Monster","5","Machine","EARTH","null","null","null","null","MRD-105,MRD-EN105,MRD-E105,","Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/89112729.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/89112729.jpg"
"89272878","Guardian of the Labyrinth","A monster that guards the entrance to the Netherworld.","1000","1200","Normal Monster","4","Warrior","EARTH","null","null","null","null","MRD-083,MRD-E083,MRD-EN083,","Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/89272878.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/89272878.jpg"
"90219263","Elegant Egotist","If ""Harpie Lady"" is on the field: Special Summon 1 ""Harpie Lady"" or ""Harpie Lady Sisters"" from your hand or Deck.","null","null","Spell Card","0","Normal","0","null","null","null","Harpie","DB1-EN156,DLG1-EN030,LED4-EN008,SS02-ENC10,DPBC-EN039,RP01-EN029,TP3-017,MRD-024,SD8-EN021,LCJW-EN098,MRD-E024,MRD-EN024,","Dark Beginning 1,Dark Legends,Legendary Duelists: Sisters of the Rose,Speed Duel Starter Decks: Duelists of Tomorrow,Duelist Pack: Battle City,Retro Pack,Tournament Pack: 3rd Season,Metal Raiders,Structure Deck: Lord of the Storm,Legendary Collection 4: Joey's World Mega Pack,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/90219263.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/90219263.jpg"
"93221206","Ancient Elf","This elf is rumored to have lived for thousands of years. He leads an army of spirits against his enemies.","1450","1200","Normal Monster","4","Spellcaster","LIGHT","null","null","null","null","SDY-024,MRD-037,MRD-EN037,MRD-E037,SDY-E022,","Starter Deck: Yugi,Metal Raiders,Metal Raiders,Metal Raiders,Starter Deck: Yugi,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/93221206.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/93221206.jpg"
"93889755","Crass Clown","When this card is changed from Defense Position to Attack Position, return 1 monster on your opponent's side of the field to the owner's hand.","1350","1400","Effect Monster","4","Fiend","DARK","null","null","null","null","DB2-EN050,MRD-078,MRD-E078,MRD-EN078,","Dark Beginning 2,Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/93889755.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/93889755.jpg"
"93900406","Mushroom Man 2","A player controlling this monster loses 300 Life Points during each of his/her Standby Phases when this card is face-up on the field. Control of this card is shifted to your opponent by paying 500 Life Points at your own End Phase.","1250","800","Effect Monster","3","Warrior","EARTH","null","null","null","null","MRD-114,MRD-E114,MRD-EN114,","Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/93900406.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/93900406.jpg"
"94773007","Jirai Gumo","When this card declares an attack: Toss a coin and call it. If you call it wrong, lose half your Life Points.","2200","100","Effect Monster","4","Insect","EARTH","null","null","null","null","DB2-EN054,RP01-EN039,LCJW-EN227,DLG1-EN040,MRD-089,MRD-EN089,MRD-E089,","Dark Beginning 2,Retro Pack,Legendary Collection 4: Joey's World Mega Pack,Dark Legends,Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/94773007.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/94773007.jpg"
